research_info_law,written laws that will#make humandkind behave better#preventing them from#becoming violent or evil,訂定法律條例#讓人類的行為舉止更良善#避免人類天性偏向暴力或邪惡,成文法#使人类行为举止更好#防止他们变暴力或邪恶,"писаные законы, которые#заставляют людей вести себя лучше#предотвращая их от#насилия или зла",,,,"писаные законы, которые#заставляют людей вести себя лучше#предотвращая их от#насилия или зла",,0,
research_info_currency,humankind sees value in#each other through the imaginary#value of gold!,人類透過想像賦予黃金價值#並以此定義其他物品的價值,人类通过#假想的黄金的价值#看到了彼此的价值,человечество видит ценность друг в друге#через воображаемую ценность золота!,,,,человечество видит ценность друг в друге#через воображаемую ценность золота!,,0,
research_info_spacetime,humankind breaks through the spacetime dimension and#become higher beings!##building#spacetime portal (5 plutonium),人類打破時空維度的限制#並成為更高維度的生物！##建築#時空傳送門（5個鈽元素）,人类突破了时空维度#成为了更高等的存在！##建造##时空传送门（5份钚元素）,человечество прорывается сквозь измерение пространства-времени и#становится высшими существами!##строительство#пространственно-временной портал (5 плутония),,,,человечество прорывается сквозь измерение пространства-времени и#становится высшими существами!##строительство#пространственно-временной портал (5 плутония),,0,
,,,,,,,,,,0,
food,,,,,,,,,,0,
names,,,,,,,,,,0,
food_name_default,food,食物,食物,еда,,Essen,,еда,,0,
food_name_wheat,wheat grain,小麥,麦穗,пшеничное зерно,,Korn,,пшеничное зерно,,0,
food_name_berry,berry,莓果,浆果,ягоды,,Beeren,,ягоды,,0,
food_name_berrytoxic,poison berry,毒莓果,毒性浆果,ядовитые ягоды,,giftige Beeren,,ядовитые ягоды,,0,
food_name_apple,apple,蘋果,苹果,яблоко,,Apfel,,яблоко,,0,
food_name_coconut,coconut,椰子,椰子,кокос,,Kokosnuss,,кокос,,0,
food_name_banana,banana,香蕉,香蕉,банан,,Banane,,банан,,0,
food_name_cactus_flesh,cactus flesh,仙人掌果肉,仙人掌果肉,мякоть кактуса,,Kaktusfleisch,,мякоть кактуса,,0,
food_name_bread,bread,麵包,面包,хлеб,,Brot,,хлеб,,0,
food_name_banana_bread,banana bread,香蕉麵包,香蕉面包,банановый хлеб,,Bananenbrot,,банановый хлеб,,0,
food_name_berry_pie,berry pie,莓果派,浆果派,ягодный пирог,,Beerenkuchen,,ягодный пирог,,0,
food_name_apple_pie,apple pie,蘋果派,苹果派,яблочный пирог,,Apfelkuchen,,яблочный пирог,,0,
food_name_seaweed,seaweed,海草,海藻,водоросли,,Seegras,,водоросли,,0,
food_name_drumstick,drumstick,雞腿,鸡腿,куриная ножка,,Keule,,куриная ножка,,0,
food_name_omelette,fried egg,荷包蛋,煎蛋,жаренное яйцо,,Spiegelei,,жаренное яйцо,,0,
food_name_steak,steak,肉排,牛排,стейк,,Steak,,стейк,,0,
food_name_fish_cooked,cooked fish,煮過的魚,煮鱼,приготовленная рыба,,gekochter Fisch,,приготовленная рыба,,0,
food_name_rice,rice,米,米,рис,,Reis,,рис,,0,
food_name_sushi,sushi,壽司,寿司,суши,,Sushi,,суши,,0,
,,,,,,,,,,0,
info,,,,,,,,,,,
food_info_default,,,,,,,,,,,
food_info_wheat,can be turn into flour at a windmill,可以利用風車加工成麵粉,可以在风车加工面粉,можно превратить в муку на ветряной мельнице,,,,можно превратить в муку на ветряной мельнице,,,
food_info_berry,,,,,,,,,,,
food_info_berrytoxic,is poisonous,有毒的,有毒的,является ядовитым,,,,является ядовитым,,,
food_info_apple,,,,,,,,,,,
food_info_coconut,,,,,,,,,,,
food_info_banana,,,,,,,,,,,
food_info_cactus_flesh,,,,,,,,,,,
food_info_bread,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_banana_bread,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_berry_pie,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_apple_pie,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_seaweed,,,,,,,,,,,
food_info_drumstick,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_omelette,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_steak,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_fish_cooked,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
food_info_rice,,,,está procesado,,,,,,,
food_info_sushi,is processed,加工過的食品,已加工,обрабатывается,,,,обрабатывается,,,
,,,,,,,,,,,
comp info,,,,,,,,,,0,
food_comp_info_default,,,,,,,,,,0,
food_comp_info_wheat,simple food#feeds for 7%#can be gathered from a wheat plant#barely edible,天然食材#7%飽食度#可以從小麥採集#勉強可以吃,天然食材#可填饱7%#可从麦杆上获得#基本不能食用,простая еда#питательно на 7%#можно собрать с растения пшеницы#едва съедобные,,,,простая еда#питательно на 7%#можно собрать с растения пшеницы#едва съедобные,,0,
food_comp_info_berry,simple food#feeds for 12%#can be gathered from a berry bush,天然食材#12%飽食度#可以從莓果叢採集,天然石材#可填饱12%#可从浆果灌木丛中采集,простая еда#питательно на 12%#можно собрать с ягодного куста,,,,простая еда#питательно на 12%#можно собрать с ягодного куста,,0,
food_comp_info_berrytoxic,simple food#feeds for 15%#can be gathered from a toxic berry bush#poisons the consumers unless simple medication is applied,天然食材#15%飽食度#可以從毒莓果叢採集#若沒有搭配初級藥物一併使用，會毒死食用者,天然食材#可填饱15%#可从有毒的浆果灌木丛中采集#若未服用初级药物，会毒死食用者,"простая еда#питательно на 15%#может быть собрана с ядовитого ягодного куста#отравляет потребителей, если не применять простые лекарства",,,,"простая еда#питательно на 15%#может быть собрана с ядовитого ягодного куста#отравляет потребителей, если не применять простые лекарства",,0,
food_comp_info_apple,simple food#feeds for 20%#dropped by apple trees,天然食材#20%飽食度#從蘋果樹掉落,天然食材#可填饱20%#从苹果树上掉落,простая еда#питателно на 20%#собранна с яблонь,,,,простая еда#питателно на 20%#собранна с яблонь,,0,
food_comp_info_coconut,simple food#feeds for 30%#dropped by palm trees,天然食材#30%飽食度#從棕櫚樹掉落,天然食材#可填饱30%#从棕榈树上掉落,простая еда#питательно на 30%#собранна с  пальм,,,,простая еда#питательно на 30%#собранна с  пальм,,0,
food_comp_info_banana,simple food#feeds for 25%#dropped by palm trees and jungle trees,天然食材#25%飽食度#從棕櫚樹和叢林樹掉落,天然食材#可填饱25%#从棕榈树和丛林树上掉落,простая еда#питательно на 25%#собранна с пальм и деревьев в джунглях,,,,простая еда#питательно на 25%#собранна с пальм и деревьев в джунглях,,0,
food_comp_info_cactus_flesh,simple food#feeds for 35%#can be gathered from cacti,天然食材#35%飽食度#可以從仙人掌採集,天然食材#可填饱35%#可从仙人掌采集,простая еда#питательно на 35%#можно собирать из кактусов,,,,простая еда#питательно на 35%#можно собирать из кактусов,,0,
food_comp_info_bread,baked food#feeds for 30%#created in the oven from 1 flour,烘培食品#30%飽食度#需要用烤爐烘烤，材料是一個麵粉,烘焙食品#可填饱30%#需要一份面粉和烤炉制作,выпечка#питетельно на 30%#приготовленная в печи из 1 муки,,,,выпечка#питетельно на 30%#приготовленная в печи из 1 муки,,0,
food_comp_info_banana_bread,baked food#feeds for 70%#created in the oven from 1 flour and 1 banana,烘培食品#70%飽食度#需要用烤爐烘烤，材料是一個麵粉與一個香蕉,烘焙食品#可填饱70%#需要一个香蕉和一份面粉，烤炉制作,выпечка#питательно на 70%#приготовленная в печи из 1 муки и 1 банана,,,,выпечка#питательно на 70%#приготовленная в печи из 1 муки и 1 банана,,0,
food_comp_info_berry_pie,baked food#feeds for 60%#created in the oven from 1 flour and 1 berry,烘培食品#60%飽食度#需要用烤爐烘烤，材料是一個麵粉與一個莓果,烘焙食品#可填饱60%#需要一份面粉和一个莓果，烤炉制作,выпечка#питательно на 60%#приготовленная в печи из 1 муки и 1 ягоды,,,,выпечка#питательно на 60%#приготовленная в печи из 1 муки и 1 ягоды,,0,
food_comp_info_apple_pie,baked food#feeds for 65%#created in the oven from 1 flour and 1 apple,烘培食品#65%飽食度#需要用烤爐烘烤，材料是一個麵粉與一個蘋果,烘焙食品#可填饱65%#需要一份面粉和一个苹果，烤炉制作,выпечка#питательно на 65%#приготовленная в печи из 1 муки и 1 яблока,,,,выпечка#питательно на 65%#приготовленная в печи из 1 муки и 1 яблока,,0,
food_comp_info_seaweed,simple food#feeds for 10%#can be gathered from a seaweed plant,天然食材#10%飽食度#可以從海草採集,天然食材#可填饱10%#可从海藻植物采集,простая еда#питательно на 10%#можно собрать с растения морских водорослей,,,,простая еда#питательно на 10%#можно собрать с растения морских водорослей,,0,
food_comp_info_drumstick,cooked food#feeds for 40%#created in the cooked pot from 1 raw drumstick,熟食#40%飽食度#需要用鍋子烹飪，材料是一個生雞腿,熟食#可填饱40%#需要一支生鸡腿，用锅烹饪,приготовленная еда#питательно на 40%#приготовленная в котелке из 1 сырой голени,,,,приготовленная еда#питательно на 40%#приготовленная в котелке из 1 сырой голени,,0,
food_comp_info_omelette,cooked food#feeds for 30%#created in the cooked pot from 1 egg,熟食#30%飽食度#需要用鍋子烹飪，材料是一顆蛋,熟食#可填饱30%#需要一个鸡蛋，用锅烹饪,приготовленная еда#питательно на 30%#приготовленная в котелке из 1 яйца,,,,приготовленная еда#питательно на 30%#приготовленная в котелке из 1 яйца,,0,
food_comp_info_steak,cooked food#feeds for 50%#created in the cooked pot from 1 raw meat,熟食#50%飽食度#需要用鍋子烹飪，材料是一塊生肉,熟食#可填饱50%#需要一块生肉，用锅烹饪,приготовленная еда#питательно на 50%#приготовленная в котелке из 1 сырого мяса,,,,приготовленная еда#питательно на 50%#приготовленная в котелке из 1 сырого мяса,,0,
food_comp_info_fish_cooked,cooked food#feeds for 35%#created in the cooked pot from 1 fish,熟食#35%飽食度#需要用鍋子烹飪，材料是一隻魚,熟食#可填饱35%#需要一条鱼，用锅烹饪,приготовленная еда#питательно на 35%#приготовленная в котелке из 1 рыбы,,,,приготовленная еда#питательно на 35%#приготовленная в котелке из 1 рыбы,,0,
food_comp_info_rice,simple food#feeds for 20%#randomly obtained from the market,天然食材#20%飽食度#有機會從市場獲得,天然食材#可填饱20%#随机从市场获得,простая еда#питательно на 20%#случайно полученные с рынка,,,,простая еда#питательно на 20%#случайно полученные с рынка,,0,
food_comp_info_sushi,cooked food#feeds for 75%#created in the cooked pot from 1 fish$ 1 seaweed and 1 rice#outputs 8 sushi from 1 batch,熟食#75%飽食度#需要用鍋子烹飪，材料是一隻魚$ 一個海草和一份米#每次煮出八個壽司,熟食#可填饱75%#需要一条鱼$ 一个海草和一份米饭，用锅烹饪#一批做出8个寿司,"приготовленная еда#питательно на 75%#приготовленная в котелке из 1 рыбы, 1 морских водорослей и 1 риса#выводит 8 суши из 1 партии",,,,"приготовленная еда#питательно на 75%#приготовленная в котелке из 1 рыбы, 1 морских водорослей и 1 риса#выводит 8 суши из 1 партии",,0,
,,,,,,,,,,0,
comp info hidden,,,,,,,,,,0,
food_comp_info_hidden_simple,simple food,天然食材,天然食材,простая еда,,,,простая еда,,0,
food_comp_info_hidden_baked,baked food,烘培食品,烘焙食品,выпечка,,,,выпечка,,0,
food_comp_info_hidden_cooked,cooked food,熟食,熟食,приготовленная еда,,,,приготовленная еда,,0,
,,,,,,,,,,0,
objects,,,,,,,,,,0,
names,,,,,,,,,,0,
object_name_tree,tree,樹,树,дерево,,,,дерево,,0,
object_name_palm_tree,palm tree,棕櫚樹,棕榈树,пальма,,,,пальма,,0,
object_name_dead_tree,dead tree,枯木,枯木,мёртвое дерево,,,,мёртвое дерево,,0,
object_name_apple_tree,apple tree,蘋果樹,苹果树,яблоня,,,,яблоня,,0,
object_name_willow_tree,willow tree,柳樹,柳树,ива,,,,ива,,0,
object_name_pine_tree,pine tree,松樹,松树,сосна,,,,сосна,,0,
object_name_jungle_tree,jungle tree,叢林樹,丛木,дерево джунглей,,,,дерево джунглей,,0,
object_name_burnt_tree,burnt tree,燒焦的樹,烧焦的树,сгоревшее дерево,,,,сгоревшее дерево,,0,
object_name_bush,berry bush,莓果叢,浆果丛,ягодный куст,,,,ягодный куст,,0,
object_name_toxic_berry_bush,toxic berry bush,毒莓果叢,有毒的浆果丛,ядовитый ягодный куст,,,,ядовитый ягодный куст,,0,
object_name_herb,herb,藥草,草药,травы,,,,травы,,0,
object_name_wheat,wheat,小麥,小麦,пшеница,,,,пшеница,,0,
object_name_cactus,cactus,仙人掌,仙人掌,кактус,,,,кактус,,0,
object_name_seaweed,seaweed,海草,海藻,водоросли,,,,водоросли,,0,
object_name_bramble,bramble,灌木,多刺灌木,ежевика,,,,ежевика,,0,
object_name_boulder,boulder,岩石,漂砾(巨石),валун,,,,валун,,0,
object_name_ore_deposit,ore deposit,礦床,矿床,месторождение руды,,,,месторождение руды,,0,
object_name_ice_block,ice block,冰塊,冰块,ледяной блок,,,,ледяной блок,,0,
object_name_gold_ore_deposit,gold ore deposit,金礦床,金矿床,месторождение золота,,,,месторождение золота,,0,
object_name_coral_reef,coral reef,珊瑚礁,珊瑚礁,кораловый риф,,,,кораловый риф,,0,
object_name_sandstone,sandstone,砂岩,砂岩,песчаник,,,,песчаник,,0,
object_name_clay_deposit,clay deposit,沉積黏土,粘土矿床,месторождение глины,,,,месторождение глины,,0,
object_name_sulfur_deposit,sulfur deposit,硫礦床,硫矿床,месторождение серы,,,,месторождение серы,,0,
object_name_salt_deposit,salt deposit,鹽礦床,盐矿床,месторождение соли,,,,месторождение соли,,0,
object_name_corpse,corpse,屍體,尸体,труп,,,,труп,,0,
object_name_school_of_fish,school of fish,魚群,鱼群,косяк рыб,,,,косяк рыб,,0,
object_name_chicken,chicken,雞,鸡,курица,,,,курица,,0,
object_name_sheep,sheep,綿羊,绵羊,овца,,,,овца,,0,
object_name_bear,bear,熊,熊,медведь,,,,медведь,,0,
object_name_polar_bear,polar_bear,北極熊,北极熊,полярный медведь,,,,полярный медведь,,0,
object_name_snake,snake,蛇,蛇,змея,,,,змея,,0,
object_name_alien,alien,外星人,外星人,инопланетянин,,,,инопланетянин,,0,
,,,,,,,,,,0,
comp info,,,,,,,,,,0,
object_comp_info_tree,created from playing a tree card#on grass or mountain biomes,使用樹卡片創造#在平原、樹林或山地生態域生成,使用树卡片创造#在平原、树林或山地生态域生成,создано при разыгрывании карты дерева#на траве или в горных биомах,,,,создано при разыгрывании карты дерева#на траве или в горных биомах,,0,
object_comp_info_palm_tree,created from playing a tree card#on sand or desert biomes,使用樹卡片創造#在沙灘或沙漠生態域生成,使用树卡片创造#在沙滩或沙漠生态域生成,создано при разыгрывании карты дерева#в песчаных или пустынных биомах,,,,создано при разыгрывании карты дерева#в песчаных или пустынных биомах,,0,
object_comp_info_dead_tree,created from playing a tree card#on wasteland biome,使用樹卡片創造#在荒地生態域生成,使用树卡片创造#在荒地生态域生成,создано при разыгрывании карты дерева#в биоме пустоши,,,,создано при разыгрывании карты дерева#в биоме пустоши,,0,
object_comp_info_apple_tree,created from playing a tree card#on forest biome,使用樹卡片創造#在森林生態域生成,使用树卡片创造#在森林生态域生成,создано при разыгрывании карты дерева#в биоме леса,,,,создано при разыгрывании карты дерева#в биоме леса,,0,
object_comp_info_willow_tree,created from playing a tree card#on swamp biome,使用樹卡片創造#在沼澤生態域生成,使用树卡片#在沼泽生态域生成,создано при разыгрывании карты дерева#в биома болота,,,,создано при разыгрывании карты дерева#в биома болота,,0,
object_comp_info_pine_tree,created from playing a tree card#on tundra or snowfield biomes,使用樹卡片創造#在苔原或雪原生態域生成,使用树卡片#在苔原或雪原生态域生成,создано при разыгрывании карты дерева#в биомах тундры или снежного поля,,,,создано при разыгрывании карты дерева#в биомах тундры или снежного поля,,0,
object_comp_info_jungle_tree,created from playing a tree card#on tropic biome,使用樹卡片創造#在熱帶生態域生成,使用树卡片#在热带生态域生成,создано при разыгрывании карты дерева#в тропическом биоме,,,,создано при разыгрывании карты дерева#в тропическом биоме,,0,
object_comp_info_burnt_tree,created from burning a tree,藉由燃燒樹木獲得,借由燃烧树木获得,создано в результате сжигания дерева,,,,создано в результате сжигания дерева,,0,
object_comp_info_bush,created from playing a plant card#on forest biome,使用植物卡片創造#在森林生態域生成,使用植物卡片创造#在森林生态域生成,создано при разыгрывании карты растения#в лесном биоме,,,,создано при разыгрывании карты растения#в лесном биоме,,0,
object_comp_info_toxic_berry_bush,created from playing a plant card#on swamp biome#there is a 50% chance it'll become a toxic berry bush when playing the card,使用植物卡片創造#在沼澤生態域生成#有50%機率變成毒莓果叢,使用植物卡片创造#在沼泽生态域生成#有50%几率变成毒梅果丛,создано при разыгрывании карты растения#в биоме болота#с вероятностью 50% станет ядовитым кустиком ягоды при разыгрывании карты,,,,создано при разыгрывании карты растения#в биоме болота#с вероятностью 50% станет ядовитым кустиком ягоды при разыгрывании карты,,0,
object_comp_info_herb,created from playing a plant card#on swamp biome#there is a 50% chance it'll become a herb when playing the card,使用植物卡片創造#在沼澤生態域生成#有50%機率變成藥草,使用植物卡片创造#在沼泽生态域生成#有50%几率变成药草,создано при разыгрывании карты растения#в болоте#с вероятностью 50% станет травой при разыгрывании карты,,,,создано при разыгрывании карты растения#в болоте#с вероятностью 50% станет травой при разыгрывании карты,,0,
object_comp_info_wheat,created from playing a plant card#on grass biome,使用植物卡片創造#在平原、樹林生態域生成,使用植物卡片创造#在平原、树林生态域生成,создано при разыгрывании карты растения #в биоме травы,,,,создано при разыгрывании карты растения #в биоме травы,,0,
object_comp_info_cactus,created from playing a plant card#on desert biome,使用植物卡片創造#在沙漠生態域生成,使用植物卡片创造#在沙漠生态域生成,создана при разыгрывании карты растения#в биоме пустыни,,,,создана при разыгрывании карты растения#в биоме пустыни,,0,
object_comp_info_seaweed,created from playing a plant card#on sea biome,使用植物卡片創造#在海洋生態域生成,使用植物卡片创造#在海洋生态域生成,создано при разыгрывании карты растения# в морском биоме,,,,создано при разыгрывании карты растения# в морском биоме,,0,
object_comp_info_bramble,created from playing a plant card#on wasteland$ sand$ mountain$ tundra or snowfield biomes,使用植物卡片創造#在荒地$ 沙灘$ 山地$ 苔原或雪原生態域生成,使用植物卡片创造#在荒地$ 沙滩$ 山地$ 苔原或雪原生态域生成,создано при разыгрывании карты растения#в биоме пустоши$ песка$ горы$ тундры или снежного поля,,,,создано при разыгрывании карты растения#в биоме пустоши$ песка$ горы$ тундры или снежного поля,,0,
object_comp_info_boulder,created from playing a mineral card#on wasteland$ grass or forest biomes,使用礦物卡片創造#在荒地$ 平原、樹林或森林生態域生成,使用矿物卡片创造#在荒地$ 平原、树林或森林生态域生成,создана при разыгрывании карты минерала#в пустошах$ травяных или лесных биомах,,,,создана при разыгрывании карты минерала#в пустошах$ травяных или лесных биомах,,0,
object_comp_info_ore_deposit,created from playing a mineral card#on mountain biome,使用礦物卡片創造#在山地生態域生成,使用矿物卡片创造#在山地生态域生成,создается при разыгрывании карты минерала#в горном биоме,,,,создается при разыгрывании карты минерала#в горном биоме,,0,
object_comp_info_ice_block,created from playing a mineral card#on tundra or snowfield biomes,使用礦物卡片創造#在苔原或雪原生態域生成,使用矿物卡片创造#在苔原或雪原生态域生成,созданные при разыгрывании карты минерала#в биомах тундры или снежного поля,,,,созданные при разыгрывании карты минерала#в биомах тундры или снежного поля,,0,
object_comp_info_gold_ore_deposit,spawned by meteors,來自隕石,来自陨石,порожденный метеоритами,,,,порожденный метеоритами,,0,
object_comp_info_coral_reef,created from playing a mineral card#on sea biome,使用礦物卡片創造#在海洋生態域生成,使用矿物卡片创造#在海洋生态域生成,созданный при разыгрывании карты минерала#в морском биоме,,,,созданный при разыгрывании карты минерала#в морском биоме,,0,
object_comp_info_sandstone,created from playing a mineral card#on sand or desert biomes,使用礦物卡片創造#在沙灘或沙漠生態域生成,使用矿物卡片创造#在沙滩或沙漠生态域生成,создано при разыгрывании карты минерала#в биомах песка или пустыни,,,,создано при разыгрывании карты минерала#в биомах песка или пустыни,,0,
object_comp_info_clay_deposit,created from playing a mineral card#on swamp biome,使用礦物卡片創造#在沼澤生態域生成,使用矿物卡片创造#在沼泽生态域生成,создано при разыгрывании карты минерала#в болотном биоме,,,,создано при разыгрывании карты минерала#в болотном биоме,,0,
object_comp_info_sulfur_deposit,created from playing a mineral card#next to volcano biome,使用礦物卡片創造#在火山生態域旁,使用矿物卡片创造#在火山生态域生成,создано при разыгрывании карты минералов#рядом с вулканическим биомом,,,,создано при разыгрывании карты минералов#рядом с вулканическим биомом,,0,
object_comp_info_salt_deposit,created from playing a mineral card#in a salt lake biome,使用礦物卡片創造#在鹹水湖生態域生成,使用矿物卡片创造#在咸水湖生态域生成,создан при разыгрывании карты минерала#в биоме соленого озера,,,,создан при разыгрывании карты минерала#в биоме соленого озера,,0,
object_comp_info_corpse,spawned by a dead animal,來自死去的動物,来自死去的动物,порожденный мертвым животным,,,,порожденный мертвым животным,,0,
object_comp_info_school_of_fish,created from playing a critter card#on sea biome,使用動物卡片創造#在海洋生態域生成,使用动物卡片创造#在海洋生态域生成,создан при разыгрывании карты животного#в морском биоме,,,,создан при разыгрывании карты животного#в морском биоме,,0,
object_comp_info_chicken,created from playing a critter card#on grass biome,使用動物卡片創造#在平原、樹林生態域生成,使用动物卡片创造#在平原、树林生态域生成,создан при разыгрывании карты животного#в биоме травы,,,,создан при разыгрывании карты животного#в биоме травы,,0,
object_comp_info_sheep,created from playing a critter card#on tundra biome or on forest biome#with a 25% chance on forest biome#that it'll become a bear when playing the card,使用動物卡片創造#在苔原或森林生態域生成# 在森林生態系有25%機率生成棕熊,"
使用动物卡片创造#在苔原或森林生态域生成# 在森林生态系有25%几率生成棕熊",создан при разыгрывании карты животного#в биоме тундры или в биоме леса#с вероятностью 25% в биоме леса#что он станет медведем при разыгрывании карты,,,,создан при разыгрывании карты животного#в биоме тундры или в биоме леса#с вероятностью 25% в биоме леса#что он станет медведем при разыгрывании карты,,0,
object_comp_info_bear,created from playing a critter card#on forest biome#there is a 75% chance it'll become a sheep when playing the card,使用動物卡片創造#在森林生態域生成#有75%機率生成出綿羊,使用动物卡片创造#在森林生态与生成#有75%几率生成出绵羊,создан при разыгрывании карты животного#в лесном биоме#с вероятностью 75% превратится в овцу при разыгрывании карты,,,,создан при разыгрывании карты животного#в лесном биоме#с вероятностью 75% превратится в овцу при разыгрывании карты,,0,
object_comp_info_polar_bear,created from playing a critter card#on snowfield biomes,使用動物卡片創造#在雪原生態域生成,"
使用动物卡片创造#在雪原生态域生成",создано при разыгрывании карты животноего#в биоме снежного поля,,,,создано при разыгрывании карты животноего#в биоме снежного поля,,0,
object_comp_info_snake,created from playing a critter card#on tropic biome,使用動物卡片創造#在熱帶生態域生成,"
使用动物卡片创造#在热带生态域生成",создано при разыгрывании карты животного#в тропическом биоме,,,,создано при разыгрывании карты животного#в тропическом биоме,,0,
object_comp_info_alien,emerges from a UFO destroyed by being struck with lightning#will adapt to mankind's nature,從閃電擊中的UFO出現#會順應人類目前的天性,使用动物卡片创造#,"появляется из НЛО, уничтоженного ударом молнии#приспосабливается к природе человечества",,,,"появляется из НЛО, уничтоженного ударом молнии#приспосабливается к природе человечества",,0,
,,,,,,,,,,0,
comp info hidden,,,,,,,,,,0,
object_comp_info_hidden_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_palm_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_dead_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_apple_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_willow_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_pine_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_jungle_tree,created with a tree card,使用樹卡片創造,用树卡片创造,создано с помощью карты дерева,,,,создано с помощью карты дерева,,0,
object_comp_info_hidden_burnt_tree,burn a tree,燃燒樹木,烧一棵树,сжечь дерево,,,,сжечь дерево,,0,
object_comp_info_hidden_bush,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_toxic_berry_bush,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_herb,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_wheat,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_cactus,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_seaweed,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_bramble,created with a plant card,使用植物卡片創造,用植物卡片创造,создано с помощью карты растений,,,,создано с помощью карты растений,,0,
object_comp_info_hidden_boulder,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_ore_deposit,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_ice_block,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_gold_ore_deposit,spawned by something else,藉由其他力量生成,由其他东西生成,порожденный чем-то другим,,,,порожденный чем-то другим,,0,
object_comp_info_hidden_coral_reef,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_sandstone,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_clay_deposit,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_sulfur_deposit,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_salt_deposit,created with a mineral card,使用礦物卡片創造,用矿物卡片创造,создано с помощью карты минералов,,,,создано с помощью карты минералов,,0,
object_comp_info_hidden_corpse,it is dead,它已經死了,它已经死了,он мертв,,,,он мертв,,0,
object_comp_info_hidden_school_of_fish,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_chicken,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_sheep,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_bear,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_polar_bear,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_snake,created with a critter card,使用動物卡片創造,用动物卡片创造,создано с помощью карты животных,,,,создано с помощью карты животных,,0,
object_comp_info_hidden_alien,they come from outer space in UFO's!,他們來自外太空的UFO！,他们坐着UFO从外太空而来！,они прилетели из космоса в НЛО!,,,,они прилетели из космоса в НЛО!,,0,
,,,,,,,,,,0,
buildings,,,,,,,,,,0,
